Date,DayOfWeek,IsWeekend,Zone_Type,Bin_ID,Waste_Weight_Kg
2025-05-03,5,1,1,bin_van_phong_01,1543.6
2025-05-03,5,1,1,bin_van_phong_02,1449.8
2025-05-03,5,1,0,bin_dan_cu_01,9806.6
2025-05-03,5,1,0,bin_dan_cu_02,8600.9
2025-05-04,6,1,1,bin_van_phong_01,1274.6
2025-05-04,6,1,1,bin_van_phong_02,1315.5
2025-05-04,6,1,0,bin_dan_cu_01,8611.8
2025-05-04,6,1,0,bin_dan_cu_02,9249.5
2025-05-05,0,0,1,bin_van_phong_01,10964.2
2025-05-05,0,0,1,bin_van_phong_02,9755.4
2025-05-05,0,0,0,bin_dan_cu_01,4961.5
2025-05-05,0,0,0,bin_dan_cu_02,6076.9
2025-05-06,1,0,1,bin_van_phong_01,10633.1
2025-05-06,1,0,1,bin_van_phong_02,11053.5
2025-05-06,1,0,0,bin_dan_cu_01,4779.1
2025-05-06,1,0,0,bin_dan_cu_02,6328.8
2025-05-07,2,0,1,bin_van_phong_01,11502.8
2025-05-07,2,0,1,bin_van_phong_02,10757.1
2025-05-07,2,0,0,bin_dan_cu_01,4935.1
2025-05-07,2,0,0,bin_dan_cu_02,5212.0
2025-05-08,3,0,1,bin_van_phong_01,9403.2
2025-05-08,3,0,1,bin_van_phong_02,10702.4
2025-05-08,3,0,0,bin_dan_cu_01,6118.7
2025-05-08,3,0,0,bin_dan_cu_02,6350.7
2025-05-09,4,0,1,bin_van_phong_01,12039.4
2025-05-09,4,0,1,bin_van_phong_02,10531.4
2025-05-09,4,0,0,bin_dan_cu_01,5587.5
2025-05-09,4,0,0,bin_dan_cu_02,5877.3
2025-05-10,5,1,1,bin_van_phong_01,1461.5
2025-05-10,5,1,1,bin_van_phong_02,1250.2
2025-05-10,5,1,0,bin_dan_cu_01,9879.9
2025-05-10,5,1,0,bin_dan_cu_02,9550.7
2025-05-11,6,1,1,bin_van_phong_01,1502.3
2025-05-11,6,1,1,bin_van_phong_02,1195.8
2025-05-11,6,1,0,bin_dan_cu_01,9959.6
2025-05-11,6,1,0,bin_dan_cu_02,8374.7
2025-05-12,0,0,1,bin_van_phong_01,9141.4
2025-05-12,0,0,1,bin_van_phong_02,9127.7
2025-05-12,0,0,0,bin_dan_cu_01,6047.3
2025-05-12,0,0,0,bin_dan_cu_02,6059.7
2025-05-13,1,0,1,bin_van_phong_01,12023.9
2025-05-13,1,0,1,bin_van_phong_02,9458.9
2025-05-13,1,0,0,bin_dan_cu_01,5072.4
2025-05-13,1,0,0,bin_dan_cu_02,5425.3
2025-05-14,2,0,1,bin_van_phong_01,10987.8
2025-05-14,2,0,1,bin_van_phong_02,11125.9
2025-05-14,2,0,0,bin_dan_cu_01,5111.5
2025-05-14,2,0,0,bin_dan_cu_02,4900.3
2025-05-15,3,0,1,bin_van_phong_01,10192.1
2025-05-15,3,0,1,bin_van_phong_02,9993.5
2025-05-15,3,0,0,bin_dan_cu_01,5986.0
2025-05-15,3,0,0,bin_dan_cu_02,5669.2
2025-05-16,4,0,1,bin_van_phong_01,10604.5
2025-05-16,4,0,1,bin_van_phong_02,9170.3
2025-05-16,4,0,0,bin_dan_cu_01,6424.6
2025-05-16,4,0,0,bin_dan_cu_02,5416.5
2025-05-17,5,1,1,bin_van_phong_01,1513.9
2025-05-17,5,1,1,bin_van_phong_02,1299.3
2025-05-17,5,1,0,bin_dan_cu_01,9106.8
2025-05-17,5,1,0,bin_dan_cu_02,8455.3
2025-05-18,6,1,1,bin_van_phong_01,1300.3
2025-05-18,6,1,1,bin_van_phong_02,1190.6
2025-05-18,6,1,0,bin_dan_cu_01,9317.8
2025-05-18,6,1,0,bin_dan_cu_02,8573.2
2025-05-19,0,0,1,bin_van_phong_01,9252.8
2025-05-19,0,0,1,bin_van_phong_02,10246.6
2025-05-19,0,0,0,bin_dan_cu_01,4773.6
2025-05-19,0,0,0,bin_dan_cu_02,6141.0
2025-05-20,1,0,1,bin_van_phong_01,9057.5
2025-05-20,1,0,1,bin_van_phong_02,9521.7
2025-05-20,1,0,0,bin_dan_cu_01,5583.1
2025-05-20,1,0,0,bin_dan_cu_02,5511.0
2025-05-21,2,0,1,bin_van_phong_01,10579.1
2025-05-21,2,0,1,bin_van_phong_02,10343.9
2025-05-21,2,0,0,bin_dan_cu_01,6347.7
2025-05-21,2,0,0,bin_dan_cu_02,5745.0
2025-05-22,3,0,1,bin_van_phong_01,10724.8
2025-05-22,3,0,1,bin_van_phong_02,11888.6
2025-05-22,3,0,0,bin_dan_cu_01,6409.6
2025-05-22,3,0,0,bin_dan_cu_02,5907.5
2025-05-23,4,0,1,bin_van_phong_01,10364.4
2025-05-23,4,0,1,bin_van_phong_02,10176.4
2025-05-23,4,0,0,bin_dan_cu_01,5185.5
2025-05-23,4,0,0,bin_dan_cu_02,5697.2
2025-05-24,5,1,1,bin_van_phong_01,1567.2
2025-05-24,5,1,1,bin_van_phong_02,1197.9
2025-05-24,5,1,0,bin_dan_cu_01,9774.4
2025-05-24,5,1,0,bin_dan_cu_02,10366.8
2025-05-25,6,1,1,bin_van_phong_01,1512.4
2025-05-25,6,1,1,bin_van_phong_02,1265.2
2025-05-25,6,1,0,bin_dan_cu_01,10834.7
2025-05-25,6,1,0,bin_dan_cu_02,10432.2
2025-05-26,0,0,1,bin_van_phong_01,10174.6
2025-05-26,0,0,1,bin_van_phong_02,11159.5
2025-05-26,0,0,0,bin_dan_cu_01,6144.9
2025-05-26,0,0,0,bin_dan_cu_02,5301.5
2025-05-27,1,0,1,bin_van_phong_01,11115.7
2025-05-27,1,0,1,bin_van_phong_02,11270.6
2025-05-27,1,0,0,bin_dan_cu_01,5430.0
2025-05-27,1,0,0,bin_dan_cu_02,6057.8
2025-05-28,2,0,1,bin_van_phong_01,11945.4
2025-05-28,2,0,1,bin_van_phong_02,8950.3
2025-05-28,2,0,0,bin_dan_cu_01,5406.0
2025-05-28,2,0,0,bin_dan_cu_02,6407.7
2025-05-29,3,0,1,bin_van_phong_01,9719.0
2025-05-29,3,0,1,bin_van_phong_02,9519.3
2025-05-29,3,0,0,bin_dan_cu_01,6411.1
2025-05-29,3,0,0,bin_dan_cu_02,5068.5
2025-05-30,4,0,1,bin_van_phong_01,9066.6
2025-05-30,4,0,1,bin_van_phong_02,9057.0
2025-05-30,4,0,0,bin_dan_cu_01,6349.5
2025-05-30,4,0,0,bin_dan_cu_02,5330.4
2025-05-31,5,1,1,bin_van_phong_01,1340.6
2025-05-31,5,1,1,bin_van_phong_02,1493.7
2025-05-31,5,1,0,bin_dan_cu_01,9748.3
2025-05-31,5,1,0,bin_dan_cu_02,8959.3
2025-06-01,6,1,1,bin_van_phong_01,1292.1
2025-06-01,6,1,1,bin_van_phong_02,1384.1
2025-06-01,6,1,0,bin_dan_cu_01,8672.6
2025-06-01,6,1,0,bin_dan_cu_02,8338.6
2025-06-02,0,0,1,bin_van_phong_01,9758.8
2025-06-02,0,0,1,bin_van_phong_02,9548.9
2025-06-02,0,0,0,bin_dan_cu_01,5350.1
2025-06-02,0,0,0,bin_dan_cu_02,6220.1
2025-06-03,1,0,1,bin_van_phong_01,11433.7
2025-06-03,1,0,1,bin_van_phong_02,11996.7
2025-06-03,1,0,0,bin_dan_cu_01,5962.5
2025-06-03,1,0,0,bin_dan_cu_02,6434.6
2025-06-04,2,0,1,bin_van_phong_01,9972.3
2025-06-04,2,0,1,bin_van_phong_02,9427.1
2025-06-04,2,0,0,bin_dan_cu_01,5489.9
2025-06-04,2,0,0,bin_dan_cu_02,6069.1
2025-06-05,3,0,1,bin_van_phong_01,11877.3
2025-06-05,3,0,1,bin_van_phong_02,10155.0
2025-06-05,3,0,0,bin_dan_cu_01,4860.2
2025-06-05,3,0,0,bin_dan_cu_02,6234.3
2025-06-06,4,0,1,bin_van_phong_01,11451.2
2025-06-06,4,0,1,bin_van_phong_02,8996.4
2025-06-06,4,0,0,bin_dan_cu_01,6157.1
2025-06-06,4,0,0,bin_dan_cu_02,5819.4
2025-06-07,5,1,1,bin_van_phong_01,1249.3
2025-06-07,5,1,1,bin_van_phong_02,1519.1
2025-06-07,5,1,0,bin_dan_cu_01,8361.2
2025-06-07,5,1,0,bin_dan_cu_02,10938.2
2025-06-08,6,1,1,bin_van_phong_01,1282.8
2025-06-08,6,1,1,bin_van_phong_02,1526.8
2025-06-08,6,1,0,bin_dan_cu_01,8706.3
2025-06-08,6,1,0,bin_dan_cu_02,8609.6
2025-06-09,0,0,1,bin_van_phong_01,9221.6
2025-06-09,0,0,1,bin_van_phong_02,11275.5
2025-06-09,0,0,0,bin_dan_cu_01,5483.1
2025-06-09,0,0,0,bin_dan_cu_02,6303.0
2025-06-10,1,0,1,bin_van_phong_01,10290.5
2025-06-10,1,0,1,bin_van_phong_02,9808.8
2025-06-10,1,0,0,bin_dan_cu_01,5779.3
2025-06-10,1,0,0,bin_dan_cu_02,6110.3
2025-06-11,2,0,1,bin_van_phong_01,9487.1
2025-06-11,2,0,1,bin_van_phong_02,10944.4
2025-06-11,2,0,0,bin_dan_cu_01,5593.7
2025-06-11,2,0,0,bin_dan_cu_02,6142.9
2025-06-12,3,0,1,bin_van_phong_01,12019.3
2025-06-12,3,0,1,bin_van_phong_02,9459.9
2025-06-12,3,0,0,bin_dan_cu_01,4974.2
2025-06-12,3,0,0,bin_dan_cu_02,5077.2
2025-06-13,4,0,1,bin_van_phong_01,11094.2
2025-06-13,4,0,1,bin_van_phong_02,9100.6
2025-06-13,4,0,0,bin_dan_cu_01,5608.7
2025-06-13,4,0,0,bin_dan_cu_02,5085.1
2025-06-14,5,1,1,bin_van_phong_01,1494.7
2025-06-14,5,1,1,bin_van_phong_02,1373.0
2025-06-14,5,1,0,bin_dan_cu_01,9125.6
2025-06-14,5,1,0,bin_dan_cu_02,8558.7
2025-06-15,6,1,1,bin_van_phong_01,1372.0
2025-06-15,6,1,1,bin_van_phong_02,1550.3
2025-06-15,6,1,0,bin_dan_cu_01,10921.8
2025-06-15,6,1,0,bin_dan_cu_02,10879.8
2025-06-16,0,0,1,bin_van_phong_01,10652.2
2025-06-16,0,0,1,bin_van_phong_02,9836.0
2025-06-16,0,0,0,bin_dan_cu_01,5569.4
2025-06-16,0,0,0,bin_dan_cu_02,5972.8
2025-06-17,1,0,1,bin_van_phong_01,10399.9
2025-06-17,1,0,1,bin_van_phong_02,10827.7
2025-06-17,1,0,0,bin_dan_cu_01,6203.0
2025-06-17,1,0,0,bin_dan_cu_02,5928.2
2025-06-18,2,0,1,bin_van_phong_01,8955.5
2025-06-18,2,0,1,bin_van_phong_02,11056.6
2025-06-18,2,0,0,bin_dan_cu_01,5913.0
2025-06-18,2,0,0,bin_dan_cu_02,4969.2
2025-06-19,3,0,1,bin_van_phong_01,9244.4
2025-06-19,3,0,1,bin_van_phong_02,11614.2
2025-06-19,3,0,0,bin_dan_cu_01,4903.4
2025-06-19,3,0,0,bin_dan_cu_02,5027.2
2025-06-20,4,0,1,bin_van_phong_01,9203.5
2025-06-20,4,0,1,bin_van_phong_02,10491.4
2025-06-20,4,0,0,bin_dan_cu_01,6286.9
2025-06-20,4,0,0,bin_dan_cu_02,6205.9
2025-06-21,5,1,1,bin_van_phong_01,1469.1
2025-06-21,5,1,1,bin_van_phong_02,1433.8
2025-06-21,5,1,0,bin_dan_cu_01,10437.7
2025-06-21,5,1,0,bin_dan_cu_02,10076.2
2025-06-22,6,1,1,bin_van_phong_01,1421.8
2025-06-22,6,1,1,bin_van_phong_02,1426.4
2025-06-22,6,1,0,bin_dan_cu_01,9044.3
2025-06-22,6,1,0,bin_dan_cu_02,9766.5
2025-06-23,0,0,1,bin_van_phong_01,10264.7
2025-06-23,0,0,1,bin_van_phong_02,10384.7
2025-06-23,0,0,0,bin_dan_cu_01,5122.4
2025-06-23,0,0,0,bin_dan_cu_02,6107.0
2025-06-24,1,0,1,bin_van_phong_01,10874.5
2025-06-24,1,0,1,bin_van_phong_02,10355.7
2025-06-24,1,0,0,bin_dan_cu_01,5935.6
2025-06-24,1,0,0,bin_dan_cu_02,5347.8
2025-06-25,2,0,1,bin_van_phong_01,8965.4
2025-06-25,2,0,1,bin_van_phong_02,9108.1
2025-06-25,2,0,0,bin_dan_cu_01,5245.3
2025-06-25,2,0,0,bin_dan_cu_02,5767.0
2025-06-26,3,0,1,bin_van_phong_01,9631.6
2025-06-26,3,0,1,bin_van_phong_02,11659.4
2025-06-26,3,0,0,bin_dan_cu_01,5522.2
2025-06-26,3,0,0,bin_dan_cu_02,5829.7
2025-06-27,4,0,1,bin_van_phong_01,11873.5
2025-06-27,4,0,1,bin_van_phong_02,10898.7
2025-06-27,4,0,0,bin_dan_cu_01,6202.1
2025-06-27,4,0,0,bin_dan_cu_02,5862.4
2025-06-28,5,1,1,bin_van_phong_01,1277.1
2025-06-28,5,1,1,bin_van_phong_02,1291.9
2025-06-28,5,1,0,bin_dan_cu_01,10717.1
2025-06-28,5,1,0,bin_dan_cu_02,9217.1
2025-06-29,6,1,1,bin_van_phong_01,1327.2
2025-06-29,6,1,1,bin_van_phong_02,1357.2
2025-06-29,6,1,0,bin_dan_cu_01,8511.2
2025-06-29,6,1,0,bin_dan_cu_02,8643.6
