Date,DayOfWeek,IsWeekend,Zone_Type,Bin_ID,Waste_Weight_Kg
2025-05-03,5,1,1,bin_van_phong_01,2609.2
2025-05-03,5,1,1,bin_van_phong_02,2416.7
2025-05-03,5,1,0,bin_dan_cu_01,12937.7
2025-05-03,5,1,0,bin_dan_cu_02,13313.6
2025-05-04,6,1,1,bin_van_phong_01,1408.1
2025-05-04,6,1,1,bin_van_phong_02,352.0
2025-05-04,6,1,0,bin_dan_cu_01,12391.5
2025-05-04,6,1,0,bin_dan_cu_02,14232.4
2025-05-05,0,0,1,bin_van_phong_01,10338.5
2025-05-05,0,0,1,bin_van_phong_02,12777.0
2025-05-05,0,0,0,bin_dan_cu_01,4353.8
2025-05-05,0,0,0,bin_dan_cu_02,6451.8
2025-05-06,1,0,1,bin_van_phong_01,12540.3
2025-05-06,1,0,1,bin_van_phong_02,12113.7
2025-05-06,1,0,0,bin_dan_cu_01,3500.7
2025-05-06,1,0,0,bin_dan_cu_02,5531.5
2025-05-07,2,0,1,bin_van_phong_01,11815.9
2025-05-07,2,0,1,bin_van_phong_02,11806.2
2025-05-07,2,0,0,bin_dan_cu_01,4778.4
2025-05-07,2,0,0,bin_dan_cu_02,5313.9
2025-05-08,3,0,1,bin_van_phong_01,14260.7
2025-05-08,3,0,1,bin_van_phong_02,13283.5
2025-05-08,3,0,0,bin_dan_cu_01,5009.0
2025-05-08,3,0,0,bin_dan_cu_02,5284.1
2025-05-09,4,0,1,bin_van_phong_01,13203.3
2025-05-09,4,0,1,bin_van_phong_02,10938.7
2025-05-09,4,0,0,bin_dan_cu_01,7472.2
2025-05-09,4,0,0,bin_dan_cu_02,6786.7
2025-05-10,5,1,1,bin_van_phong_01,4319.0
2025-05-10,5,1,1,bin_van_phong_02,3114.3
2025-05-10,5,1,0,bin_dan_cu_01,12120.7
2025-05-10,5,1,0,bin_dan_cu_02,11335.1
2025-05-11,6,1,1,bin_van_phong_01,3362.2
2025-05-11,6,1,1,bin_van_phong_02,1499.4
2025-05-11,6,1,0,bin_dan_cu_01,12385.0
2025-05-11,6,1,0,bin_dan_cu_02,12648.0
2025-05-12,0,0,1,bin_van_phong_01,11615.5
2025-05-12,0,0,1,bin_van_phong_02,13294.0
2025-05-12,0,0,0,bin_dan_cu_01,6148.5
2025-05-12,0,0,0,bin_dan_cu_02,5125.6
2025-05-13,1,0,1,bin_van_phong_01,13333.9
2025-05-13,1,0,1,bin_van_phong_02,11669.7
2025-05-13,1,0,0,bin_dan_cu_01,6770.0
2025-05-13,1,0,0,bin_dan_cu_02,4779.7
2025-05-14,2,0,1,bin_van_phong_01,13852.4
2025-05-14,2,0,1,bin_van_phong_02,10227.1
2025-05-14,2,0,0,bin_dan_cu_01,7862.8
2025-05-14,2,0,0,bin_dan_cu_02,4676.4
2025-05-15,3,0,1,bin_van_phong_01,13685.8
2025-05-15,3,0,1,bin_van_phong_02,12274.3
2025-05-15,3,0,0,bin_dan_cu_01,5359.6
2025-05-15,3,0,0,bin_dan_cu_02,3960.8
2025-05-16,4,0,1,bin_van_phong_01,12029.9
2025-05-16,4,0,1,bin_van_phong_02,13460.4
2025-05-16,4,0,0,bin_dan_cu_01,7065.5
2025-05-16,4,0,0,bin_dan_cu_02,7847.6
2025-05-17,5,1,1,bin_van_phong_01,1931.5
2025-05-17,5,1,1,bin_van_phong_02,1591.8
2025-05-17,5,1,0,bin_dan_cu_01,13974.0
2025-05-17,5,1,0,bin_dan_cu_02,13067.4
2025-05-18,6,1,1,bin_van_phong_01,2664.2
2025-05-18,6,1,1,bin_van_phong_02,2539.3
2025-05-18,6,1,0,bin_dan_cu_01,11976.6
2025-05-18,6,1,0,bin_dan_cu_02,12681.1
2025-05-19,0,0,1,bin_van_phong_01,10722.0
2025-05-19,0,0,1,bin_van_phong_02,12113.8
2025-05-19,0,0,0,bin_dan_cu_01,3607.4
2025-05-19,0,0,0,bin_dan_cu_02,6952.7
2025-05-20,1,0,1,bin_van_phong_01,11281.4
2025-05-20,1,0,1,bin_van_phong_02,13156.6
2025-05-20,1,0,0,bin_dan_cu_01,4816.0
2025-05-20,1,0,0,bin_dan_cu_02,5857.6
2025-05-21,2,0,1,bin_van_phong_01,10608.5
2025-05-21,2,0,1,bin_van_phong_02,10953.7
2025-05-21,2,0,0,bin_dan_cu_01,5988.0
2025-05-21,2,0,0,bin_dan_cu_02,6129.6
2025-05-22,3,0,1,bin_van_phong_01,11441.5
2025-05-22,3,0,1,bin_van_phong_02,13023.3
2025-05-22,3,0,0,bin_dan_cu_01,6175.3
2025-05-22,3,0,0,bin_dan_cu_02,4207.4
2025-05-23,4,0,1,bin_van_phong_01,12498.6
2025-05-23,4,0,1,bin_van_phong_02,11736.0
2025-05-23,4,0,0,bin_dan_cu_01,4669.0
2025-05-23,4,0,0,bin_dan_cu_02,4523.1
2025-05-24,5,1,1,bin_van_phong_01,1211.8
2025-05-24,5,1,1,bin_van_phong_02,3431.6
2025-05-24,5,1,0,bin_dan_cu_01,13922.7
2025-05-24,5,1,0,bin_dan_cu_02,13596.6
2025-05-25,6,1,1,bin_van_phong_01,2340.5
2025-05-25,6,1,1,bin_van_phong_02,1818.6
2025-05-25,6,1,0,bin_dan_cu_01,13240.7
2025-05-25,6,1,0,bin_dan_cu_02,15000.0
2025-05-26,0,0,1,bin_van_phong_01,10841.4
2025-05-26,0,0,1,bin_van_phong_02,14303.7
2025-05-26,0,0,0,bin_dan_cu_01,7308.2
2025-05-26,0,0,0,bin_dan_cu_02,5559.9
2025-05-27,1,0,1,bin_van_phong_01,14462.3
2025-05-27,1,0,1,bin_van_phong_02,12601.4
2025-05-27,1,0,0,bin_dan_cu_01,7528.6
2025-05-27,1,0,0,bin_dan_cu_02,5337.8
2025-05-28,2,0,1,bin_van_phong_01,9510.6
2025-05-28,2,0,1,bin_van_phong_02,13390.2
2025-05-28,2,0,0,bin_dan_cu_01,6167.3
2025-05-28,2,0,0,bin_dan_cu_02,5503.9
2025-05-29,3,0,1,bin_van_phong_01,13645.1
2025-05-29,3,0,1,bin_van_phong_02,10643.3
2025-05-29,3,0,0,bin_dan_cu_01,7127.7
2025-05-29,3,0,0,bin_dan_cu_02,6275.9
2025-05-30,4,0,1,bin_van_phong_01,10327.5
2025-05-30,4,0,1,bin_van_phong_02,10548.4
2025-05-30,4,0,0,bin_dan_cu_01,5022.3
2025-05-30,4,0,0,bin_dan_cu_02,6272.5
2025-05-31,5,1,1,bin_van_phong_01,194.5
2025-05-31,5,1,1,bin_van_phong_02,2500.9
2025-05-31,5,1,0,bin_dan_cu_01,13863.9
2025-05-31,5,1,0,bin_dan_cu_02,15000.0
2025-06-01,6,1,1,bin_van_phong_01,2949.7
2025-06-01,6,1,1,bin_van_phong_02,1378.0
2025-06-01,6,1,0,bin_dan_cu_01,13582.1
2025-06-01,6,1,0,bin_dan_cu_02,11371.2
2025-06-02,0,0,1,bin_van_phong_01,12990.7
2025-06-02,0,0,1,bin_van_phong_02,12985.7
2025-06-02,0,0,0,bin_dan_cu_01,3998.5
2025-06-02,0,0,0,bin_dan_cu_02,7690.2
2025-06-03,1,0,1,bin_van_phong_01,14329.1
2025-06-03,1,0,1,bin_van_phong_02,14047.5
2025-06-03,1,0,0,bin_dan_cu_01,4804.0
2025-06-03,1,0,0,bin_dan_cu_02,4935.7
2025-06-04,2,0,1,bin_van_phong_01,13983.3
2025-06-04,2,0,1,bin_van_phong_02,10431.1
2025-06-04,2,0,0,bin_dan_cu_01,5708.7
2025-06-04,2,0,0,bin_dan_cu_02,5184.0
2025-06-05,3,0,1,bin_van_phong_01,12757.5
2025-06-05,3,0,1,bin_van_phong_02,12005.3
2025-06-05,3,0,0,bin_dan_cu_01,8293.6
2025-06-05,3,0,0,bin_dan_cu_02,5464.4
2025-06-06,4,0,1,bin_van_phong_01,14243.5
2025-06-06,4,0,1,bin_van_phong_02,11794.0
2025-06-06,4,0,0,bin_dan_cu_01,6725.0
2025-06-06,4,0,0,bin_dan_cu_02,5355.9
2025-06-07,5,1,1,bin_van_phong_01,1434.7
2025-06-07,5,1,1,bin_van_phong_02,2072.5
2025-06-07,5,1,0,bin_dan_cu_01,14702.6
2025-06-07,5,1,0,bin_dan_cu_02,12077.6
2025-06-08,6,1,1,bin_van_phong_01,2117.8
2025-06-08,6,1,1,bin_van_phong_02,1029.6
2025-06-08,6,1,0,bin_dan_cu_01,14963.7
2025-06-08,6,1,0,bin_dan_cu_02,12481.3
2025-06-09,0,0,1,bin_van_phong_01,11290.8
2025-06-09,0,0,1,bin_van_phong_02,14295.3
2025-06-09,0,0,0,bin_dan_cu_01,6584.7
2025-06-09,0,0,0,bin_dan_cu_02,5336.1
2025-06-10,1,0,1,bin_van_phong_01,15000.0
2025-06-10,1,0,1,bin_van_phong_02,14844.0
2025-06-10,1,0,0,bin_dan_cu_01,4988.3
2025-06-10,1,0,0,bin_dan_cu_02,6999.7
2025-06-11,2,0,1,bin_van_phong_01,11417.4
2025-06-11,2,0,1,bin_van_phong_02,10728.6
2025-06-11,2,0,0,bin_dan_cu_01,7475.5
2025-06-11,2,0,0,bin_dan_cu_02,4366.6
2025-06-12,3,0,1,bin_van_phong_01,13285.4
2025-06-12,3,0,1,bin_van_phong_02,11874.7
2025-06-12,3,0,0,bin_dan_cu_01,6242.7
2025-06-12,3,0,0,bin_dan_cu_02,6084.1
2025-06-13,4,0,1,bin_van_phong_01,11462.0
2025-06-13,4,0,1,bin_van_phong_02,13239.7
2025-06-13,4,0,0,bin_dan_cu_01,6911.8
2025-06-13,4,0,0,bin_dan_cu_02,5323.3
2025-06-14,5,1,1,bin_van_phong_01,1513.6
2025-06-14,5,1,1,bin_van_phong_02,3382.0
2025-06-14,5,1,0,bin_dan_cu_01,13809.1
2025-06-14,5,1,0,bin_dan_cu_02,14304.8
2025-06-15,6,1,1,bin_van_phong_01,4049.9
2025-06-15,6,1,1,bin_van_phong_02,3065.0
2025-06-15,6,1,0,bin_dan_cu_01,13387.6
2025-06-15,6,1,0,bin_dan_cu_02,11070.0
2025-06-16,0,0,1,bin_van_phong_01,13133.6
2025-06-16,0,0,1,bin_van_phong_02,12617.9
2025-06-16,0,0,0,bin_dan_cu_01,6383.0
2025-06-16,0,0,0,bin_dan_cu_02,5690.3
2025-06-17,1,0,1,bin_van_phong_01,12819.7
2025-06-17,1,0,1,bin_van_phong_02,12176.0
2025-06-17,1,0,0,bin_dan_cu_01,5679.6
2025-06-17,1,0,0,bin_dan_cu_02,5313.1
2025-06-18,2,0,1,bin_van_phong_01,13634.6
2025-06-18,2,0,1,bin_van_phong_02,14573.6
2025-06-18,2,0,0,bin_dan_cu_01,5717.4
2025-06-18,2,0,0,bin_dan_cu_02,5927.5
2025-06-19,3,0,1,bin_van_phong_01,14187.2
2025-06-19,3,0,1,bin_van_phong_02,11903.1
2025-06-19,3,0,0,bin_dan_cu_01,6531.8
2025-06-19,3,0,0,bin_dan_cu_02,6120.9
2025-06-20,4,0,1,bin_van_phong_01,10003.1
2025-06-20,4,0,1,bin_van_phong_02,10582.6
2025-06-20,4,0,0,bin_dan_cu_01,5655.1
2025-06-20,4,0,0,bin_dan_cu_02,5069.2
2025-06-21,5,1,1,bin_van_phong_01,2816.6
2025-06-21,5,1,1,bin_van_phong_02,2989.2
2025-06-21,5,1,0,bin_dan_cu_01,13922.0
2025-06-21,5,1,0,bin_dan_cu_02,14636.5
2025-06-22,6,1,1,bin_van_phong_01,2680.6
2025-06-22,6,1,1,bin_van_phong_02,2125.7
2025-06-22,6,1,0,bin_dan_cu_01,14047.0
2025-06-22,6,1,0,bin_dan_cu_02,12271.4
2025-06-23,0,0,1,bin_van_phong_01,10534.8
2025-06-23,0,0,1,bin_van_phong_02,12361.0
2025-06-23,0,0,0,bin_dan_cu_01,7385.1
2025-06-23,0,0,0,bin_dan_cu_02,5749.6
2025-06-24,1,0,1,bin_van_phong_01,13122.1
2025-06-24,1,0,1,bin_van_phong_02,11634.1
2025-06-24,1,0,0,bin_dan_cu_01,7073.1
2025-06-24,1,0,0,bin_dan_cu_02,6415.3
2025-06-25,2,0,1,bin_van_phong_01,12915.1
2025-06-25,2,0,1,bin_van_phong_02,13687.9
2025-06-25,2,0,0,bin_dan_cu_01,4460.9
2025-06-25,2,0,0,bin_dan_cu_02,5340.2
2025-06-26,3,0,1,bin_van_phong_01,11211.6
2025-06-26,3,0,1,bin_van_phong_02,11048.6
2025-06-26,3,0,0,bin_dan_cu_01,6999.2
2025-06-26,3,0,0,bin_dan_cu_02,7140.3
2025-06-27,4,0,1,bin_van_phong_01,11993.4
2025-06-27,4,0,1,bin_van_phong_02,12527.4
2025-06-27,4,0,0,bin_dan_cu_01,5259.8
2025-06-27,4,0,0,bin_dan_cu_02,5202.6
2025-06-28,5,1,1,bin_van_phong_01,3027.8
2025-06-28,5,1,1,bin_van_phong_02,3103.2
2025-06-28,5,1,0,bin_dan_cu_01,12136.5
2025-06-28,5,1,0,bin_dan_cu_02,14793.9
2025-06-29,6,1,1,bin_van_phong_01,2897.0
2025-06-29,6,1,1,bin_van_phong_02,1987.8
2025-06-29,6,1,0,bin_dan_cu_01,13030.9
2025-06-29,6,1,0,bin_dan_cu_02,14504.2
2025-06-30,0,0,1,bin_van_phong_01,13937.2
2025-06-30,0,0,1,bin_van_phong_02,11150.0
2025-06-30,0,0,0,bin_dan_cu_01,5467.7
2025-06-30,0,0,0,bin_dan_cu_02,6074.0
2025-07-01,1,0,1,bin_van_phong_01,14386.3
2025-07-01,1,0,1,bin_van_phong_02,14870.1
2025-07-01,1,0,0,bin_dan_cu_01,6549.8
2025-07-01,1,0,0,bin_dan_cu_02,5982.1
2025-07-02,2,0,1,bin_van_phong_01,11446.2
2025-07-02,2,0,1,bin_van_phong_02,13981.8
2025-07-02,2,0,0,bin_dan_cu_01,7758.0
2025-07-02,2,0,0,bin_dan_cu_02,4614.2
2025-07-03,3,0,1,bin_van_phong_01,14489.9
2025-07-03,3,0,1,bin_van_phong_02,13828.1
2025-07-03,3,0,0,bin_dan_cu_01,6648.9
2025-07-03,3,0,0,bin_dan_cu_02,7539.6
2025-07-04,4,0,1,bin_van_phong_01,13859.6
2025-07-04,4,0,1,bin_van_phong_02,13597.5
2025-07-04,4,0,0,bin_dan_cu_01,5832.1
2025-07-04,4,0,0,bin_dan_cu_02,7580.1
2025-07-05,5,1,1,bin_van_phong_01,2914.9
2025-07-05,5,1,1,bin_van_phong_02,2464.5
2025-07-05,5,1,0,bin_dan_cu_01,13357.7
2025-07-05,5,1,0,bin_dan_cu_02,12071.2
2025-07-06,6,1,1,bin_van_phong_01,4692.9
2025-07-06,6,1,1,bin_van_phong_02,2242.6
2025-07-06,6,1,0,bin_dan_cu_01,13785.5
2025-07-06,6,1,0,bin_dan_cu_02,12705.0
2025-07-07,0,0,1,bin_van_phong_01,10378.1
2025-07-07,0,0,1,bin_van_phong_02,11379.9
2025-07-07,0,0,0,bin_dan_cu_01,6664.0
2025-07-07,0,0,0,bin_dan_cu_02,4772.6
2025-07-08,1,0,1,bin_van_phong_01,12553.4
2025-07-08,1,0,1,bin_van_phong_02,12642.9
2025-07-08,1,0,0,bin_dan_cu_01,5550.8
2025-07-08,1,0,0,bin_dan_cu_02,8116.4
2025-07-09,2,0,1,bin_van_phong_01,14051.5
2025-07-09,2,0,1,bin_van_phong_02,13116.5
2025-07-09,2,0,0,bin_dan_cu_01,4440.9
2025-07-09,2,0,0,bin_dan_cu_02,5930.0
2025-07-10,3,0,1,bin_van_phong_01,10101.9
2025-07-10,3,0,1,bin_van_phong_02,11699.7
2025-07-10,3,0,0,bin_dan_cu_01,6996.6
2025-07-10,3,0,0,bin_dan_cu_02,7598.5
2025-07-11,4,0,1,bin_van_phong_01,11743.1
2025-07-11,4,0,1,bin_van_phong_02,12646.0
2025-07-11,4,0,0,bin_dan_cu_01,4865.9
2025-07-11,4,0,0,bin_dan_cu_02,6226.1
2025-07-12,5,1,1,bin_van_phong_01,1357.4
2025-07-12,5,1,1,bin_van_phong_02,2396.8
2025-07-12,5,1,0,bin_dan_cu_01,13147.9
2025-07-12,5,1,0,bin_dan_cu_02,13596.1
2025-07-13,6,1,1,bin_van_phong_01,1554.2
2025-07-13,6,1,1,bin_van_phong_02,2782.7
2025-07-13,6,1,0,bin_dan_cu_01,11972.5
2025-07-13,6,1,0,bin_dan_cu_02,13546.1
2025-07-14,0,0,1,bin_van_phong_01,10451.7
2025-07-14,0,0,1,bin_van_phong_02,12506.0
2025-07-14,0,0,0,bin_dan_cu_01,7331.4
2025-07-14,0,0,0,bin_dan_cu_02,5173.0
2025-07-15,1,0,1,bin_van_phong_01,13951.0
2025-07-15,1,0,1,bin_van_phong_02,10438.5
2025-07-15,1,0,0,bin_dan_cu_01,7211.3
2025-07-15,1,0,0,bin_dan_cu_02,4554.0
2025-07-16,2,0,1,bin_van_phong_01,11924.0
2025-07-16,2,0,1,bin_van_phong_02,12180.0
2025-07-16,2,0,0,bin_dan_cu_01,5905.3
2025-07-16,2,0,0,bin_dan_cu_02,7332.9
2025-07-17,3,0,1,bin_van_phong_01,14162.9
2025-07-17,3,0,1,bin_van_phong_02,10878.4
2025-07-17,3,0,0,bin_dan_cu_01,5874.8
2025-07-17,3,0,0,bin_dan_cu_02,5944.6
2025-07-18,4,0,1,bin_van_phong_01,14202.0
2025-07-18,4,0,1,bin_van_phong_02,13736.2
2025-07-18,4,0,0,bin_dan_cu_01,4995.8
2025-07-18,4,0,0,bin_dan_cu_02,3770.8
2025-07-19,5,1,1,bin_van_phong_01,3752.6
2025-07-19,5,1,1,bin_van_phong_02,3028.8
2025-07-19,5,1,0,bin_dan_cu_01,14613.7
2025-07-19,5,1,0,bin_dan_cu_02,10714.8
2025-07-20,6,1,1,bin_van_phong_01,974.9
2025-07-20,6,1,1,bin_van_phong_02,2708.9
2025-07-20,6,1,0,bin_dan_cu_01,13403.3
2025-07-20,6,1,0,bin_dan_cu_02,12651.8
2025-07-21,0,0,1,bin_van_phong_01,10705.4
2025-07-21,0,0,1,bin_van_phong_02,11878.3
2025-07-21,0,0,0,bin_dan_cu_01,5371.6
2025-07-21,0,0,0,bin_dan_cu_02,7493.1
2025-07-22,1,0,1,bin_van_phong_01,14448.2
2025-07-22,1,0,1,bin_van_phong_02,12894.9
2025-07-22,1,0,0,bin_dan_cu_01,7449.2
2025-07-22,1,0,0,bin_dan_cu_02,4512.1
2025-07-23,2,0,1,bin_van_phong_01,13075.8
2025-07-23,2,0,1,bin_van_phong_02,11881.8
2025-07-23,2,0,0,bin_dan_cu_01,6116.3
2025-07-23,2,0,0,bin_dan_cu_02,5928.8
2025-07-24,3,0,1,bin_van_phong_01,12236.8
2025-07-24,3,0,1,bin_van_phong_02,14075.4
2025-07-24,3,0,0,bin_dan_cu_01,6706.2
2025-07-24,3,0,0,bin_dan_cu_02,4235.9
2025-07-25,4,0,1,bin_van_phong_01,10685.2
2025-07-25,4,0,1,bin_van_phong_02,14525.6
2025-07-25,4,0,0,bin_dan_cu_01,8091.4
2025-07-25,4,0,0,bin_dan_cu_02,5866.4
2025-07-26,5,1,1,bin_van_phong_01,3124.3
2025-07-26,5,1,1,bin_van_phong_02,1549.7
2025-07-26,5,1,0,bin_dan_cu_01,14579.3
2025-07-26,5,1,0,bin_dan_cu_02,11497.8
2025-07-27,6,1,1,bin_van_phong_01,2174.5
2025-07-27,6,1,1,bin_van_phong_02,969.8
2025-07-27,6,1,0,bin_dan_cu_01,12525.8
2025-07-27,6,1,0,bin_dan_cu_02,12960.6
2025-07-28,0,0,1,bin_van_phong_01,14216.3
2025-07-28,0,0,1,bin_van_phong_02,14154.6
2025-07-28,0,0,0,bin_dan_cu_01,6540.4
2025-07-28,0,0,0,bin_dan_cu_02,6975.7
2025-07-29,1,0,1,bin_van_phong_01,11818.3
2025-07-29,1,0,1,bin_van_phong_02,10141.5
2025-07-29,1,0,0,bin_dan_cu_01,6591.2
2025-07-29,1,0,0,bin_dan_cu_02,4757.1
2025-07-30,2,0,1,bin_van_phong_01,11818.4
2025-07-30,2,0,1,bin_van_phong_02,10146.8
2025-07-30,2,0,0,bin_dan_cu_01,7410.4
2025-07-30,2,0,0,bin_dan_cu_02,4060.5
2025-07-31,3,0,1,bin_van_phong_01,10646.8
2025-07-31,3,0,1,bin_van_phong_02,13730.7
2025-07-31,3,0,0,bin_dan_cu_01,6525.9
2025-07-31,3,0,0,bin_dan_cu_02,5683.6
2025-08-01,4,0,1,bin_van_phong_01,10560.1
2025-08-01,4,0,1,bin_van_phong_02,10702.8
2025-08-01,4,0,0,bin_dan_cu_01,6723.5
2025-08-01,4,0,0,bin_dan_cu_02,5734.5
2025-08-02,5,1,1,bin_van_phong_01,2957.8
2025-08-02,5,1,1,bin_van_phong_02,2369.3
2025-08-02,5,1,0,bin_dan_cu_01,12548.4
2025-08-02,5,1,0,bin_dan_cu_02,11494.3
2025-08-03,6,1,1,bin_van_phong_01,3327.8
2025-08-03,6,1,1,bin_van_phong_02,0.0
2025-08-03,6,1,0,bin_dan_cu_01,13409.0
2025-08-03,6,1,0,bin_dan_cu_02,13275.6
2025-08-04,0,0,1,bin_van_phong_01,12188.7
2025-08-04,0,0,1,bin_van_phong_02,12516.4
2025-08-04,0,0,0,bin_dan_cu_01,5343.7
2025-08-04,0,0,0,bin_dan_cu_02,6022.7
2025-08-05,1,0,1,bin_van_phong_01,12551.8
2025-08-05,1,0,1,bin_van_phong_02,12794.3
2025-08-05,1,0,0,bin_dan_cu_01,4911.6
2025-08-05,1,0,0,bin_dan_cu_02,4888.6
2025-08-06,2,0,1,bin_van_phong_01,13102.8
2025-08-06,2,0,1,bin_van_phong_02,12029.0
2025-08-06,2,0,0,bin_dan_cu_01,4006.5
2025-08-06,2,0,0,bin_dan_cu_02,5637.2
2025-08-07,3,0,1,bin_van_phong_01,10914.4
2025-08-07,3,0,1,bin_van_phong_02,10684.4
2025-08-07,3,0,0,bin_dan_cu_01,4391.3
2025-08-07,3,0,0,bin_dan_cu_02,5482.9
2025-08-08,4,0,1,bin_van_phong_01,10498.7
2025-08-08,4,0,1,bin_van_phong_02,13628.3
2025-08-08,4,0,0,bin_dan_cu_01,6224.7
2025-08-08,4,0,0,bin_dan_cu_02,6512.3
2025-08-09,5,1,1,bin_van_phong_01,1983.2
2025-08-09,5,1,1,bin_van_phong_02,1556.4
2025-08-09,5,1,0,bin_dan_cu_01,13074.3
2025-08-09,5,1,0,bin_dan_cu_02,12393.2
2025-08-10,6,1,1,bin_van_phong_01,3480.6
2025-08-10,6,1,1,bin_van_phong_02,2476.7
2025-08-10,6,1,0,bin_dan_cu_01,13802.7
2025-08-10,6,1,0,bin_dan_cu_02,12212.0
2025-08-11,0,0,1,bin_van_phong_01,13899.5
2025-08-11,0,0,1,bin_van_phong_02,11176.5
2025-08-11,0,0,0,bin_dan_cu_01,7266.4
2025-08-11,0,0,0,bin_dan_cu_02,6677.2
2025-08-12,1,0,1,bin_van_phong_01,11413.6
2025-08-12,1,0,1,bin_van_phong_02,11036.4
2025-08-12,1,0,0,bin_dan_cu_01,3987.6
2025-08-12,1,0,0,bin_dan_cu_02,5648.5
2025-08-13,2,0,1,bin_van_phong_01,9868.1
2025-08-13,2,0,1,bin_van_phong_02,13937.9
2025-08-13,2,0,0,bin_dan_cu_01,6154.6
2025-08-13,2,0,0,bin_dan_cu_02,7472.2
2025-08-14,3,0,1,bin_van_phong_01,14364.1
2025-08-14,3,0,1,bin_van_phong_02,12267.9
2025-08-14,3,0,0,bin_dan_cu_01,5295.5
2025-08-14,3,0,0,bin_dan_cu_02,5742.4
2025-08-15,4,0,1,bin_van_phong_01,10886.6
2025-08-15,4,0,1,bin_van_phong_02,11274.3
2025-08-15,4,0,0,bin_dan_cu_01,4521.2
2025-08-15,4,0,0,bin_dan_cu_02,4334.3
2025-08-16,5,1,1,bin_van_phong_01,3246.4
2025-08-16,5,1,1,bin_van_phong_02,1231.2
2025-08-16,5,1,0,bin_dan_cu_01,13747.6
2025-08-16,5,1,0,bin_dan_cu_02,13322.0
2025-08-17,6,1,1,bin_van_phong_01,2990.4
2025-08-17,6,1,1,bin_van_phong_02,3155.0
2025-08-17,6,1,0,bin_dan_cu_01,15000.0
2025-08-17,6,1,0,bin_dan_cu_02,13175.2
2025-08-18,0,0,1,bin_van_phong_01,12707.1
2025-08-18,0,0,1,bin_van_phong_02,11610.8
2025-08-18,0,0,0,bin_dan_cu_01,7175.2
2025-08-18,0,0,0,bin_dan_cu_02,2569.8
2025-08-19,1,0,1,bin_van_phong_01,11303.9
2025-08-19,1,0,1,bin_van_phong_02,10056.8
2025-08-19,1,0,0,bin_dan_cu_01,7653.7
2025-08-19,1,0,0,bin_dan_cu_02,8009.8
2025-08-20,2,0,1,bin_van_phong_01,12928.3
2025-08-20,2,0,1,bin_van_phong_02,10953.4
2025-08-20,2,0,0,bin_dan_cu_01,7006.5
2025-08-20,2,0,0,bin_dan_cu_02,3102.7
2025-08-21,3,0,1,bin_van_phong_01,13184.3
2025-08-21,3,0,1,bin_van_phong_02,14501.2
2025-08-21,3,0,0,bin_dan_cu_01,4988.3
2025-08-21,3,0,0,bin_dan_cu_02,5113.1
2025-08-22,4,0,1,bin_van_phong_01,10928.4
2025-08-22,4,0,1,bin_van_phong_02,12303.4
2025-08-22,4,0,0,bin_dan_cu_01,6900.5
2025-08-22,4,0,0,bin_dan_cu_02,5970.2
2025-08-23,5,1,1,bin_van_phong_01,2458.8
2025-08-23,5,1,1,bin_van_phong_02,2160.4
2025-08-23,5,1,0,bin_dan_cu_01,10872.5
2025-08-23,5,1,0,bin_dan_cu_02,13460.0
2025-08-24,6,1,1,bin_van_phong_01,2929.6
2025-08-24,6,1,1,bin_van_phong_02,4252.0
2025-08-24,6,1,0,bin_dan_cu_01,14729.2
2025-08-24,6,1,0,bin_dan_cu_02,12250.6
2025-08-25,0,0,1,bin_van_phong_01,11188.7
2025-08-25,0,0,1,bin_van_phong_02,12076.3
2025-08-25,0,0,0,bin_dan_cu_01,6306.7
2025-08-25,0,0,0,bin_dan_cu_02,6699.9
2025-08-26,1,0,1,bin_van_phong_01,11836.3
2025-08-26,1,0,1,bin_van_phong_02,14170.4
2025-08-26,1,0,0,bin_dan_cu_01,5550.4
2025-08-26,1,0,0,bin_dan_cu_02,5259.5
2025-08-27,2,0,1,bin_van_phong_01,11834.2
2025-08-27,2,0,1,bin_van_phong_02,11559.1
2025-08-27,2,0,0,bin_dan_cu_01,5761.3
2025-08-27,2,0,0,bin_dan_cu_02,6236.6
2025-08-28,3,0,1,bin_van_phong_01,11834.1
2025-08-28,3,0,1,bin_van_phong_02,13656.7
2025-08-28,3,0,0,bin_dan_cu_01,3493.0
2025-08-28,3,0,0,bin_dan_cu_02,5659.1
2025-08-29,4,0,1,bin_van_phong_01,13194.9
2025-08-29,4,0,1,bin_van_phong_02,14607.1
2025-08-29,4,0,0,bin_dan_cu_01,7276.1
2025-08-29,4,0,0,bin_dan_cu_02,6769.3
2025-08-30,5,1,1,bin_van_phong_01,2899.6
2025-08-30,5,1,1,bin_van_phong_02,3707.6
2025-08-30,5,1,0,bin_dan_cu_01,11305.2
2025-08-30,5,1,0,bin_dan_cu_02,13369.1
2025-08-31,6,1,1,bin_van_phong_01,3762.1
2025-08-31,6,1,1,bin_van_phong_02,3699.1
2025-08-31,6,1,0,bin_dan_cu_01,15000.0
2025-08-31,6,1,0,bin_dan_cu_02,14682.9
2025-09-01,0,0,1,bin_van_phong_01,10838.6
2025-09-01,0,0,1,bin_van_phong_02,13149.4
2025-09-01,0,0,0,bin_dan_cu_01,7164.1
2025-09-01,0,0,0,bin_dan_cu_02,5990.3
2025-09-02,1,0,1,bin_van_phong_01,12765.9
