Timestamp_Step,Day,Hour,Bin_ID,Zone_Type,Fill_Level_Percent
160200,2,20,1014224394_2,commercial,45.17
160200,2,20,1158120933#3,commercial,45.2
160200,2,20,-1040439218,residential,90.13
160200,2,20,601448200#1,residential,90.08
160200,2,20,1411385464,residential,90.16
160200,2,20,-1320695763,residential,90.11
160200,2,20,180082258#0,residential,90.09
160200,2,20,-601455484#0,residential,90.03
160200,2,20,1410492198#1,residential,90.06
160200,2,20,1361713742,residential,90.08
160200,2,20,-194873142,residential,90.11
160200,2,20,-601894327,residential,90.15
161100,2,20,808672175#4,commercial,47.37
161100,2,20,-1180597073#27,commercial,47.36
161100,2,20,1308540805,commercial,47.27
161100,2,20,945322275#7,commercial,47.33
161100,2,20,949108818#4,commercial,47.32
161100,2,20,1266449985#1,commercial,47.29
161100,2,20,707066366#5,commercial,47.31
161100,2,20,136161770#1,commercial,47.29
161100,2,20,1014224394_2,commercial,47.36
161100,2,20,1158120933#3,commercial,47.39
161100,2,20,-1040439218,residential,91.1
161100,2,20,601448200#1,residential,91.05
161100,2,20,1411385464,residential,91.13
161100,2,20,-1320695763,residential,91.09
161100,2,20,180082258#0,residential,91.06
161100,2,20,-601455484#0,residential,91.0
161100,2,20,1410492198#1,residential,91.03
161100,2,20,1361713742,residential,91.05
161100,2,20,-194873142,residential,91.08
161100,2,20,-601894327,residential,91.12
162000,2,21,808672175#4,commercial,49.47
162000,2,21,-1180597073#27,commercial,49.46
162000,2,21,1308540805,commercial,49.37
162000,2,21,945322275#7,commercial,49.43
162000,2,21,949108818#4,commercial,49.43
162000,2,21,1266449985#1,commercial,49.4
162000,2,21,707066366#5,commercial,49.42
162000,2,21,136161770#1,commercial,49.4
162000,2,21,1014224394_2,commercial,49.46
162000,2,21,1158120933#3,commercial,49.5
162000,2,21,-1040439218,residential,91.97
162000,2,21,601448200#1,residential,91.92
162000,2,21,1411385464,residential,92.0
162000,2,21,-1320695763,residential,91.96
162000,2,21,180082258#0,residential,91.93
162000,2,21,-601455484#0,residential,91.87
162000,2,21,1410492198#1,residential,91.9
162000,2,21,1361713742,residential,91.92
162000,2,21,-194873142,residential,91.96
162000,2,21,-601894327,residential,91.99
162900,2,21,808672175#4,commercial,51.48
162900,2,21,-1180597073#27,commercial,51.47
162900,2,21,1308540805,commercial,51.38
162900,2,21,945322275#7,commercial,51.44
162900,2,21,949108818#4,commercial,51.43
162900,2,21,1266449985#1,commercial,51.4
162900,2,21,707066366#5,commercial,51.42
162900,2,21,136161770#1,commercial,51.4
162900,2,21,1014224394_2,commercial,51.47
162900,2,21,1158120933#3,commercial,51.5
162900,2,21,-1040439218,residential,92.74
162900,2,21,601448200#1,residential,92.7
162900,2,21,1411385464,residential,92.77
162900,2,21,-1320695763,residential,92.73
162900,2,21,180082258#0,residential,92.7
162900,2,21,-601455484#0,residential,92.64
162900,2,21,1410492198#1,residential,92.67
162900,2,21,1361713742,residential,92.69
162900,2,21,-194873142,residential,92.73
162900,2,21,-601894327,residential,92.76
163800,2,21,808672175#4,commercial,53.36
163800,2,21,-1180597073#27,commercial,53.35
163800,2,21,1308540805,commercial,53.26
163800,2,21,945322275#7,commercial,53.32
163800,2,21,949108818#4,commercial,53.32
163800,2,21,1266449985#1,commercial,53.29
163800,2,21,707066366#5,commercial,53.3
163800,2,21,136161770#1,commercial,53.28
163800,2,21,1014224394_2,commercial,53.35
163800,2,21,1158120933#3,commercial,53.39
163800,2,21,-1040439218,residential,93.4
163800,2,21,601448200#1,residential,93.36
163800,2,21,1411385464,residential,93.44
163800,2,21,-1320695763,residential,93.4
163800,2,21,180082258#0,residential,93.36
163800,2,21,-601455484#0,residential,93.31
163800,2,21,1410492198#1,residential,93.34
163800,2,21,1361713742,residential,93.36
163800,2,21,-194873142,residential,93.4
163800,2,21,-601894327,residential,93.43
164700,2,21,808672175#4,commercial,55.12
164700,2,21,-1180597073#27,commercial,55.1
164700,2,21,1308540805,commercial,55.02
164700,2,21,945322275#7,commercial,55.07
164700,2,21,949108818#4,commercial,55.08
164700,2,21,1266449985#1,commercial,55.04
164700,2,21,707066366#5,commercial,55.06
164700,2,21,136161770#1,commercial,55.03
164700,2,21,1014224394_2,commercial,55.1
164700,2,21,1158120933#3,commercial,55.14
164700,2,21,-1040439218,residential,93.98
164700,2,21,601448200#1,residential,93.93
164700,2,21,1411385464,residential,94.0
164700,2,21,-1320695763,residential,93.96
164700,2,21,180082258#0,residential,93.93
164700,2,21,-601455484#0,residential,93.88
164700,2,21,1410492198#1,residential,93.92
164700,2,21,1361713742,residential,93.93
164700,2,21,-194873142,residential,93.97
164700,2,21,-601894327,residential,94.0
165600,2,22,808672175#4,commercial,56.74
165600,2,22,-1180597073#27,commercial,56.72
165600,2,22,1308540805,commercial,56.63
165600,2,22,945322275#7,commercial,56.69
165600,2,22,949108818#4,commercial,56.7
165600,2,22,1266449985#1,commercial,56.66
165600,2,22,707066366#5,commercial,56.67
165600,2,22,136161770#1,commercial,56.65
165600,2,22,1014224394_2,commercial,56.72
165600,2,22,1158120933#3,commercial,56.76
165600,2,22,-1040439218,residential,94.46
165600,2,22,601448200#1,residential,94.41
165600,2,22,1411385464,residential,94.49
165600,2,22,-1320695763,residential,94.45
165600,2,22,180082258#0,residential,94.41
165600,2,22,-601455484#0,residential,94.36
165600,2,22,1410492198#1,residential,94.39
165600,2,22,1361713742,residential,94.41
165600,2,22,-194873142,residential,94.46
165600,2,22,-601894327,residential,94.49
166500,2,22,808672175#4,commercial,58.22
166500,2,22,-1180597073#27,commercial,58.2
166500,2,22,1308540805,commercial,58.11
166500,2,22,945322275#7,commercial,58.17
166500,2,22,949108818#4,commercial,58.18
166500,2,22,1266449985#1,commercial,58.14
166500,2,22,707066366#5,commercial,58.15
166500,2,22,136161770#1,commercial,58.13
166500,2,22,1014224394_2,commercial,58.2
166500,2,22,1158120933#3,commercial,58.23
166500,2,22,-1040439218,residential,94.86
166500,2,22,601448200#1,residential,94.8
166500,2,22,1411385464,residential,94.89
166500,2,22,-1320695763,residential,94.85
166500,2,22,180082258#0,residential,94.81
166500,2,22,-601455484#0,residential,94.76
166500,2,22,1410492198#1,residential,94.79
166500,2,22,1361713742,residential,94.81
166500,2,22,-194873142,residential,94.85
166500,2,22,-601894327,residential,94.89
167400,2,22,808672175#4,commercial,59.56
167400,2,22,-1180597073#27,commercial,59.54
167400,2,22,1308540805,commercial,59.46
167400,2,22,945322275#7,commercial,59.52
167400,2,22,949108818#4,commercial,59.52
167400,2,22,1266449985#1,commercial,59.48
167400,2,22,707066366#5,commercial,59.49
167400,2,22,136161770#1,commercial,59.48
167400,2,22,1014224394_2,commercial,59.55
167400,2,22,1158120933#3,commercial,59.58
167400,2,22,-1040439218,residential,95.18
167400,2,22,601448200#1,residential,95.13
167400,2,22,1411385464,residential,95.22
167400,2,22,-1320695763,residential,95.17
167400,2,22,180082258#0,residential,95.14
167400,2,22,-601455484#0,residential,95.08
167400,2,22,1410492198#1,residential,95.12
167400,2,22,1361713742,residential,95.13
167400,2,22,-194873142,residential,95.18
167400,2,22,-601894327,residential,95.22
168300,2,22,808672175#4,commercial,60.77
168300,2,22,-1180597073#27,commercial,60.75
168300,2,22,1308540805,commercial,60.67
168300,2,22,945322275#7,commercial,60.73
168300,2,22,949108818#4,commercial,60.74
168300,2,22,1266449985#1,commercial,60.69
168300,2,22,707066366#5,commercial,60.71
168300,2,22,136161770#1,commercial,60.69
168300,2,22,1014224394_2,commercial,60.76
168300,2,22,1158120933#3,commercial,60.79
168300,2,22,-1040439218,residential,95.44
168300,2,22,601448200#1,residential,95.39
168300,2,22,1411385464,residential,95.48
168300,2,22,-1320695763,residential,95.42
168300,2,22,180082258#0,residential,95.39
168300,2,22,-601455484#0,residential,95.34
168300,2,22,1410492198#1,residential,95.38
168300,2,22,1361713742,residential,95.39
168300,2,22,-194873142,residential,95.44
168300,2,22,-601894327,residential,95.48
169200,2,23,808672175#4,commercial,61.86
169200,2,23,-1180597073#27,commercial,61.85
169200,2,23,1308540805,commercial,61.76
169200,2,23,945322275#7,commercial,61.82
169200,2,23,949108818#4,commercial,61.83
169200,2,23,1266449985#1,commercial,61.79
169200,2,23,707066366#5,commercial,61.8
169200,2,23,136161770#1,commercial,61.79
169200,2,23,1014224394_2,commercial,61.85
169200,2,23,1158120933#3,commercial,61.89
169200,2,23,-1040439218,residential,95.65
169200,2,23,601448200#1,residential,95.6
169200,2,23,1411385464,residential,95.69
169200,2,23,-1320695763,residential,95.63
169200,2,23,180082258#0,residential,95.6
169200,2,23,-601455484#0,residential,95.55
169200,2,23,1410492198#1,residential,95.58
169200,2,23,1361713742,residential,95.6
169200,2,23,-194873142,residential,95.65
169200,2,23,-601894327,residential,95.69
170100,2,23,808672175#4,commercial,62.85
170100,2,23,-1180597073#27,commercial,62.83
170100,2,23,1308540805,commercial,62.74
170100,2,23,945322275#7,commercial,62.81
170100,2,23,949108818#4,commercial,62.81
170100,2,23,1266449985#1,commercial,62.77
170100,2,23,707066366#5,commercial,62.79
170100,2,23,136161770#1,commercial,62.77
170100,2,23,1014224394_2,commercial,62.83
170100,2,23,1158120933#3,commercial,62.87
170100,2,23,-1040439218,residential,95.82
170100,2,23,601448200#1,residential,95.76
170100,2,23,1411385464,residential,95.84
170100,2,23,-1320695763,residential,95.79
170100,2,23,180082258#0,residential,95.76
170100,2,23,-601455484#0,residential,95.71
170100,2,23,1410492198#1,residential,95.74
170100,2,23,1361713742,residential,95.76
170100,2,23,-194873142,residential,95.81
170100,2,23,-601894327,residential,95.85
171000,2,23,808672175#4,commercial,63.74
171000,2,23,-1180597073#27,commercial,63.72
171000,2,23,1308540805,commercial,63.63
171000,2,23,945322275#7,commercial,63.7
171000,2,23,949108818#4,commercial,63.7
171000,2,23,1266449985#1,commercial,63.65
171000,2,23,707066366#5,commercial,63.67
171000,2,23,136161770#1,commercial,63.64
171000,2,23,1014224394_2,commercial,63.72
171000,2,23,1158120933#3,commercial,63.75
171000,2,23,-1040439218,residential,95.95
171000,2,23,601448200#1,residential,95.89
171000,2,23,1411385464,residential,95.97
171000,2,23,-1320695763,residential,95.92
171000,2,23,180082258#0,residential,95.89
171000,2,23,-601455484#0,residential,95.83
171000,2,23,1410492198#1,residential,95.87
171000,2,23,1361713742,residential,95.88
171000,2,23,-194873142,residential,95.94
171000,2,23,-601894327,residential,95.98
171900,2,23,808672175#4,commercial,64.54
171900,2,23,-1180597073#27,commercial,64.52
171900,2,23,1308540805,commercial,64.43
171900,2,23,945322275#7,commercial,64.5
171900,2,23,949108818#4,commercial,64.5
171900,2,23,1266449985#1,commercial,64.46
171900,2,23,707066366#5,commercial,64.48
171900,2,23,136161770#1,commercial,64.44
171900,2,23,1014224394_2,commercial,64.52
171900,2,23,1158120933#3,commercial,64.55
171900,2,23,-1040439218,residential,96.04
171900,2,23,601448200#1,residential,95.99
171900,2,23,1411385464,residential,96.07
171900,2,23,-1320695763,residential,96.02
171900,2,23,180082258#0,residential,95.99
171900,2,23,-601455484#0,residential,95.93
171900,2,23,1410492198#1,residential,95.97
171900,2,23,1361713742,residential,95.98
171900,2,23,-194873142,residential,96.04
171900,2,23,-601894327,residential,96.08
172800,3,0,808672175#4,commercial,65.26
172800,3,0,-1180597073#27,commercial,65.25
172800,3,0,1308540805,commercial,65.16
172800,3,0,945322275#7,commercial,65.23
172800,3,0,949108818#4,commercial,65.23
172800,3,0,1266449985#1,commercial,65.18
172800,3,0,707066366#5,commercial,65.2
172800,3,0,136161770#1,commercial,65.17
172800,3,0,1014224394_2,commercial,65.25
172800,3,0,1158120933#3,commercial,65.28
172800,3,0,-1040439218,residential,96.12
172800,3,0,601448200#1,residential,96.07
172800,3,0,1411385464,residential,96.15
172800,3,0,-1320695763,residential,96.1
172800,3,0,180082258#0,residential,96.07
172800,3,0,-601455484#0,residential,96.02
172800,3,0,1410492198#1,residential,96.05
172800,3,0,1361713742,residential,96.06
172800,3,0,-194873142,residential,96.12
172800,3,0,-601894327,residential,96.16
173700,3,0,808672175#4,commercial,65.72
173700,3,0,-1180597073#27,commercial,65.71
173700,3,0,1308540805,commercial,65.61
173700,3,0,945322275#7,commercial,65.68
173700,3,0,949108818#4,commercial,65.68
173700,3,0,1266449985#1,commercial,65.63
173700,3,0,707066366#5,commercial,65.65
173700,3,0,136161770#1,commercial,65.62
173700,3,0,1014224394_2,commercial,65.7
173700,3,0,1158120933#3,commercial,65.73
173700,3,0,-1040439218,residential,96.15
173700,3,0,601448200#1,residential,96.11
173700,3,0,1411385464,residential,96.18
173700,3,0,-1320695763,residential,96.14
173700,3,0,180082258#0,residential,96.11
173700,3,0,-601455484#0,residential,96.05
173700,3,0,1410492198#1,residential,96.09
173700,3,0,1361713742,residential,96.1
173700,3,0,-194873142,residential,96.15
173700,3,0,-601894327,residential,96.2
174600,3,0,808672175#4,commercial,66.17
174600,3,0,-1180597073#27,commercial,66.15
174600,3,0,1308540805,commercial,66.07
174600,3,0,945322275#7,commercial,66.13
174600,3,0,949108818#4,commercial,66.14
174600,3,0,1266449985#1,commercial,66.08
174600,3,0,707066366#5,commercial,66.1
174600,3,0,136161770#1,commercial,66.07
174600,3,0,1014224394_2,commercial,66.15
174600,3,0,1158120933#3,commercial,66.19
174600,3,0,-1040439218,residential,96.19
174600,3,0,601448200#1,residential,96.14
174600,3,0,1411385464,residential,96.22
174600,3,0,-1320695763,residential,96.18
174600,3,0,180082258#0,residential,96.14
174600,3,0,-601455484#0,residential,96.09
174600,3,0,1410492198#1,residential,96.13
174600,3,0,1361713742,residential,96.14
174600,3,0,-194873142,residential,96.19
174600,3,0,-601894327,residential,96.23
175500,3,0,808672175#4,commercial,66.62
175500,3,0,-1180597073#27,commercial,66.6
175500,3,0,1308540805,commercial,66.51
175500,3,0,945322275#7,commercial,66.58
175500,3,0,949108818#4,commercial,66.59
175500,3,0,1266449985#1,commercial,66.53
175500,3,0,707066366#5,commercial,66.55
175500,3,0,136161770#1,commercial,66.52
175500,3,0,1014224394_2,commercial,66.6
175500,3,0,1158120933#3,commercial,66.64
175500,3,0,-1040439218,residential,96.23
175500,3,0,601448200#1,residential,96.18
175500,3,0,1411385464,residential,96.26
175500,3,0,-1320695763,residential,96.21
175500,3,0,180082258#0,residential,96.18
175500,3,0,-601455484#0,residential,96.12
175500,3,0,1410492198#1,residential,96.16
175500,3,0,1361713742,residential,96.17
175500,3,0,-194873142,residential,96.23
175500,3,0,-601894327,residential,96.27
176400,3,1,808672175#4,commercial,67.07
176400,3,1,-1180597073#27,commercial,67.05
176400,3,1,1308540805,commercial,66.96
176400,3,1,945322275#7,commercial,67.03
176400,3,1,949108818#4,commercial,67.04
176400,3,1,1266449985#1,commercial,66.98
176400,3,1,707066366#5,commercial,67.0
176400,3,1,136161770#1,commercial,66.97
176400,3,1,1014224394_2,commercial,67.05
176400,3,1,1158120933#3,commercial,67.09
176400,3,1,-1040439218,residential,96.27
176400,3,1,601448200#1,residential,96.22
176400,3,1,1411385464,residential,96.29
176400,3,1,-1320695763,residential,96.25
176400,3,1,180082258#0,residential,96.21
176400,3,1,-601455484#0,residential,96.16
176400,3,1,1410492198#1,residential,96.2
176400,3,1,1361713742,residential,96.21
176400,3,1,-194873142,residential,96.26
176400,3,1,-601894327,residential,96.31
177300,3,1,808672175#4,commercial,67.52
177300,3,1,-1180597073#27,commercial,67.5
177300,3,1,1308540805,commercial,67.41
177300,3,1,945322275#7,commercial,67.48
177300,3,1,949108818#4,commercial,67.49
177300,3,1,1266449985#1,commercial,67.43
177300,3,1,707066366#5,commercial,67.45
177300,3,1,136161770#1,commercial,67.42
177300,3,1,1014224394_2,commercial,67.5
177300,3,1,1158120933#3,commercial,67.55
177300,3,1,-1040439218,residential,96.3
177300,3,1,601448200#1,residential,96.26
177300,3,1,1411385464,residential,96.33
177300,3,1,-1320695763,residential,96.28
177300,3,1,180082258#0,residential,96.24
177300,3,1,-601455484#0,residential,96.2
177300,3,1,1410492198#1,residential,96.23
177300,3,1,1361713742,residential,96.24
177300,3,1,-194873142,residential,96.3
177300,3,1,-601894327,residential,96.34
178200,3,1,808672175#4,commercial,67.97
178200,3,1,-1180597073#27,commercial,67.95
178200,3,1,1308540805,commercial,67.87
178200,3,1,945322275#7,commercial,67.94
178200,3,1,949108818#4,commercial,67.94
178200,3,1,1266449985#1,commercial,67.89
178200,3,1,707066366#5,commercial,67.9
178200,3,1,136161770#1,commercial,67.87
178200,3,1,1014224394_2,commercial,67.95
178200,3,1,1158120933#3,commercial,67.99
178200,3,1,-1040439218,residential,96.34
178200,3,1,601448200#1,residential,96.3
178200,3,1,1411385464,residential,96.36
178200,3,1,-1320695763,residential,96.32
178200,3,1,180082258#0,residential,96.28
178200,3,1,-601455484#0,residential,96.23
178200,3,1,1410492198#1,residential,96.27
178200,3,1,1361713742,residential,96.28
178200,3,1,-194873142,residential,96.33
178200,3,1,-601894327,residential,96.38
179100,3,1,808672175#4,commercial,68.43
179100,3,1,-1180597073#27,commercial,68.41
179100,3,1,1308540805,commercial,68.32
179100,3,1,945322275#7,commercial,68.39
179100,3,1,949108818#4,commercial,68.4
179100,3,1,1266449985#1,commercial,68.35
179100,3,1,707066366#5,commercial,68.36
179100,3,1,136161770#1,commercial,68.32
179100,3,1,1014224394_2,commercial,68.41
179100,3,1,1158120933#3,commercial,68.45
179100,3,1,-1040439218,residential,96.37
179100,3,1,601448200#1,residential,96.33
179100,3,1,1411385464,residential,96.4
179100,3,1,-1320695763,residential,96.35
179100,3,1,180082258#0,residential,96.32
179100,3,1,-601455484#0,residential,96.27
179100,3,1,1410492198#1,residential,96.31
179100,3,1,1361713742,residential,96.32
179100,3,1,-194873142,residential,96.37
179100,3,1,-601894327,residential,96.42
180000,3,2,808672175#4,commercial,68.88
180000,3,2,-1180597073#27,commercial,68.87
180000,3,2,1308540805,commercial,68.78
180000,3,2,945322275#7,commercial,68.85
180000,3,2,949108818#4,commercial,68.86
180000,3,2,1266449985#1,commercial,68.8
180000,3,2,707066366#5,commercial,68.81
180000,3,2,136161770#1,commercial,68.78
180000,3,2,1014224394_2,commercial,68.86
180000,3,2,1158120933#3,commercial,68.91
180000,3,2,-1040439218,residential,96.41
180000,3,2,601448200#1,residential,96.37
180000,3,2,1411385464,residential,96.43
180000,3,2,-1320695763,residential,96.39
180000,3,2,180082258#0,residential,96.36
180000,3,2,-601455484#0,residential,96.31
180000,3,2,1410492198#1,residential,96.34
180000,3,2,1361713742,residential,96.35
180000,3,2,-194873142,residential,96.41
180000,3,2,-601894327,residential,96.46
180900,3,2,808672175#4,commercial,69.34
180900,3,2,-1180597073#27,commercial,69.33
180900,3,2,1308540805,commercial,69.23
180900,3,2,945322275#7,commercial,69.3
180900,3,2,949108818#4,commercial,69.32
180900,3,2,1266449985#1,commercial,69.26
180900,3,2,707066366#5,commercial,69.27
180900,3,2,136161770#1,commercial,69.24
180900,3,2,1014224394_2,commercial,69.32
180900,3,2,1158120933#3,commercial,69.37
180900,3,2,-1040439218,residential,96.45
180900,3,2,601448200#1,residential,96.41
180900,3,2,1411385464,residential,96.48
180900,3,2,-1320695763,residential,96.43
180900,3,2,180082258#0,residential,96.4
180900,3,2,-601455484#0,residential,96.35
180900,3,2,1410492198#1,residential,96.38
180900,3,2,1361713742,residential,96.39
180900,3,2,-194873142,residential,96.45
180900,3,2,-601894327,residential,96.5
181800,3,2,808672175#4,commercial,69.8
181800,3,2,-1180597073#27,commercial,69.79
181800,3,2,1308540805,commercial,69.7
181800,3,2,945322275#7,commercial,69.76
181800,3,2,949108818#4,commercial,69.78
181800,3,2,1266449985#1,commercial,69.72
181800,3,2,707066366#5,commercial,69.73
181800,3,2,136161770#1,commercial,69.7
181800,3,2,1014224394_2,commercial,69.78
181800,3,2,1158120933#3,commercial,69.83
181800,3,2,-1040439218,residential,96.5
181800,3,2,601448200#1,residential,96.45
181800,3,2,1411385464,residential,96.52
181800,3,2,-1320695763,residential,96.47
181800,3,2,180082258#0,residential,96.44
181800,3,2,-601455484#0,residential,96.39
181800,3,2,1410492198#1,residential,96.43
181800,3,2,1361713742,residential,96.43
181800,3,2,-194873142,residential,96.5
181800,3,2,-601894327,residential,96.54
182700,3,2,808672175#4,commercial,70.26
182700,3,2,-1180597073#27,commercial,70.25
182700,3,2,1308540805,commercial,70.16
182700,3,2,945322275#7,commercial,70.23
182700,3,2,949108818#4,commercial,70.24
182700,3,2,1266449985#1,commercial,70.18
182700,3,2,707066366#5,commercial,70.2
182700,3,2,136161770#1,commercial,70.15
182700,3,2,1014224394_2,commercial,70.24
182700,3,2,1158120933#3,commercial,70.29
182700,3,2,-1040439218,residential,96.54
182700,3,2,601448200#1,residential,96.5
182700,3,2,1411385464,residential,96.57
182700,3,2,-1320695763,residential,96.52
182700,3,2,180082258#0,residential,96.49
182700,3,2,-601455484#0,residential,96.44
182700,3,2,1410492198#1,residential,96.47
182700,3,2,1361713742,residential,96.48
182700,3,2,-194873142,residential,96.54
182700,3,2,-601894327,residential,96.59
183600,3,3,808672175#4,commercial,70.73
183600,3,3,-1180597073#27,commercial,70.72
183600,3,3,1308540805,commercial,70.63
183600,3,3,945322275#7,commercial,70.7
183600,3,3,949108818#4,commercial,70.71
183600,3,3,1266449985#1,commercial,70.65
183600,3,3,707066366#5,commercial,70.66
183600,3,3,136161770#1,commercial,70.62
183600,3,3,1014224394_2,commercial,70.71
183600,3,3,1158120933#3,commercial,70.75
183600,3,3,-1040439218,residential,96.59
183600,3,3,601448200#1,residential,96.56
183600,3,3,1411385464,residential,96.63
183600,3,3,-1320695763,residential,96.58
183600,3,3,180082258#0,residential,96.54
183600,3,3,-601455484#0,residential,96.49
183600,3,3,1410492198#1,residential,96.52
183600,3,3,1361713742,residential,96.53
183600,3,3,-194873142,residential,96.59
183600,3,3,-601894327,residential,96.64
184500,3,3,808672175#4,commercial,71.21
184500,3,3,-1180597073#27,commercial,71.2
184500,3,3,1308540805,commercial,71.1
184500,3,3,945322275#7,commercial,71.18
184500,3,3,949108818#4,commercial,71.18
184500,3,3,1266449985#1,commercial,71.12
184500,3,3,707066366#5,commercial,71.14
184500,3,3,136161770#1,commercial,71.09
184500,3,3,1014224394_2,commercial,71.18
184500,3,3,1158120933#3,commercial,71.23
184500,3,3,-1040439218,residential,96.66
184500,3,3,601448200#1,residential,96.62
184500,3,3,1411385464,residential,96.69
184500,3,3,-1320695763,residential,96.64
184500,3,3,180082258#0,residential,96.6
184500,3,3,-601455484#0,residential,96.55
184500,3,3,1410492198#1,residential,96.58
184500,3,3,1361713742,residential,96.6
184500,3,3,-194873142,residential,96.66
184500,3,3,-601894327,residential,96.7
185400,3,3,808672175#4,commercial,71.68
185400,3,3,-1180597073#27,commercial,71.67
185400,3,3,1308540805,commercial,71.58
185400,3,3,945322275#7,commercial,71.65
185400,3,3,949108818#4,commercial,71.66
185400,3,3,1266449985#1,commercial,71.6
185400,3,3,707066366#5,commercial,71.62
185400,3,3,136161770#1,commercial,71.57
185400,3,3,1014224394_2,commercial,71.66
185400,3,3,1158120933#3,commercial,71.7
185400,3,3,-1040439218,residential,96.74
185400,3,3,601448200#1,residential,96.71
185400,3,3,1411385464,residential,96.78
185400,3,3,-1320695763,residential,96.72
185400,3,3,180082258#0,residential,96.69
185400,3,3,-601455484#0,residential,96.63
185400,3,3,1410492198#1,residential,96.67
185400,3,3,1361713742,residential,96.68
185400,3,3,-194873142,residential,96.75
185400,3,3,-601894327,residential,96.79
186300,3,3,808672175#4,commercial,72.17
186300,3,3,-1180597073#27,commercial,72.16
186300,3,3,1308540805,commercial,72.07
186300,3,3,945322275#7,commercial,72.14
186300,3,3,949108818#4,commercial,72.15
186300,3,3,1266449985#1,commercial,72.08
186300,3,3,707066366#5,commercial,72.11
186300,3,3,136161770#1,commercial,72.06
186300,3,3,1014224394_2,commercial,72.14
186300,3,3,1158120933#3,commercial,72.19
186300,3,3,-1040439218,residential,96.86
186300,3,3,601448200#1,residential,96.82
186300,3,3,1411385464,residential,96.89
186300,3,3,-1320695763,residential,96.83
186300,3,3,180082258#0,residential,96.8
186300,3,3,-601455484#0,residential,96.75
186300,3,3,1410492198#1,residential,96.78
186300,3,3,1361713742,residential,96.79
186300,3,3,-194873142,residential,96.86
186300,3,3,-601894327,residential,96.9
187200,3,4,808672175#4,commercial,72.67
187200,3,4,-1180597073#27,commercial,72.65
187200,3,4,1308540805,commercial,72.57
187200,3,4,945322275#7,commercial,72.64
187200,3,4,949108818#4,commercial,72.64
187200,3,4,1266449985#1,commercial,72.57
187200,3,4,707066366#5,commercial,72.6
187200,3,4,136161770#1,commercial,72.55
187200,3,4,1014224394_2,commercial,72.64
187200,3,4,1158120933#3,commercial,72.69
187200,3,4,-1040439218,residential,97.02
187200,3,4,601448200#1,residential,96.97
187200,3,4,1411385464,residential,97.04
187200,3,4,-1320695763,residential,96.99
187200,3,4,180082258#0,residential,96.95
187200,3,4,-601455484#0,residential,96.9
187200,3,4,1410492198#1,residential,96.94
187200,3,4,1361713742,residential,96.95
187200,3,4,-194873142,residential,97.02
187200,3,4,-601894327,residential,97.06
188100,3,4,808672175#4,commercial,73.18
188100,3,4,-1180597073#27,commercial,73.16
188100,3,4,1308540805,commercial,73.07
188100,3,4,945322275#7,commercial,73.15
188100,3,4,949108818#4,commercial,73.15
188100,3,4,1266449985#1,commercial,73.08
188100,3,4,707066366#5,commercial,73.11
188100,3,4,136161770#1,commercial,73.06
188100,3,4,1014224394_2,commercial,73.15
188100,3,4,1158120933#3,commercial,73.2
188100,3,4,-1040439218,residential,97.23
188100,3,4,601448200#1,residential,97.18
188100,3,4,1411385464,residential,97.26
188100,3,4,-1320695763,residential,97.2
188100,3,4,180082258#0,residential,97.17
188100,3,4,-601455484#0,residential,97.12
188100,3,4,1410492198#1,residential,97.15
188100,3,4,1361713742,residential,97.17
188100,3,4,-194873142,residential,97.23
188100,3,4,-601894327,residential,97.28
189000,3,4,808672175#4,commercial,73.7
189000,3,4,-1180597073#27,commercial,73.68
189000,3,4,1308540805,commercial,73.59
189000,3,4,945322275#7,commercial,73.67
189000,3,4,949108818#4,commercial,73.67
189000,3,4,1266449985#1,commercial,73.6
189000,3,4,707066366#5,commercial,73.63
189000,3,4,136161770#1,commercial,73.58
189000,3,4,1014224394_2,commercial,73.67
189000,3,4,1158120933#3,commercial,73.72
189000,3,4,-1040439218,residential,97.53
189000,3,4,601448200#1,residential,97.48
189000,3,4,1411385464,residential,97.55
189000,3,4,-1320695763,residential,97.49
189000,3,4,180082258#0,residential,97.46
189000,3,4,-601455484#0,residential,97.41
189000,3,4,1410492198#1,residential,97.45
189000,3,4,1361713742,residential,97.46
189000,3,4,-194873142,residential,97.52
189000,3,4,-601894327,residential,97.57
189900,3,4,808672175#4,commercial,74.24
189900,3,4,-1180597073#27,commercial,74.22
189900,3,4,1308540805,commercial,74.13
189900,3,4,945322275#7,commercial,74.21
189900,3,4,949108818#4,commercial,74.21
189900,3,4,1266449985#1,commercial,74.14
189900,3,4,707066366#5,commercial,74.17
189900,3,4,136161770#1,commercial,74.12
189900,3,4,1014224394_2,commercial,74.21
189900,3,4,1158120933#3,commercial,74.26
189900,3,4,-1040439218,residential,97.91
189900,3,4,601448200#1,residential,97.87
189900,3,4,1411385464,residential,97.94
189900,3,4,-1320695763,residential,97.88
189900,3,4,180082258#0,residential,97.85
189900,3,4,-601455484#0,residential,97.8
189900,3,4,1410492198#1,residential,97.83
189900,3,4,1361713742,residential,97.85
189900,3,4,-194873142,residential,97.91
189900,3,4,-601894327,residential,97.95
190800,3,5,808672175#4,commercial,74.8
190800,3,5,-1180597073#27,commercial,74.78
190800,3,5,1308540805,commercial,74.69
190800,3,5,945322275#7,commercial,74.77
190800,3,5,949108818#4,commercial,74.77
